sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
1067,10680247666,18460000083,18460247750,247667
1068,10690249500,18470000083,18470249583,249500
1069,10700249583,18480000083,18480249666,249583
1070,10710250250,18490000083,18490250333,250250
1071,10720250333,18500000083,18500250416,250333
1072,10730250125,18510000083,18510250208,250125
1073,10740293666,18520000083,18520293750,293667
1074,10750344791,18530000083,18530344875,344792
1075,10760246583,18540000083,18540246666,246583
1076,10770246375,18550000083,18550246458,246375
1077,10780245583,18560000083,18560245666,245583
1078,10790246250,18570000083,18570246333,246250
1079,10800241958,18580000083,18580242041,241958
1080,10810250500,18590000083,18590250583,250500
1081,10820246791,18600000083,18600246875,246792
1082,10830246000,18610000083,18610246083,246000
1083,10840246958,18620000083,18620247041,246958
1084,10858793750,18630000083,18638793833,8793750
1085,10867816166,18640000083,18647816250,7816167
1086,10871245291,18650000083,18651245375,1245292
1087,10880246125,18660000083,18660246208,246125
1088,10890246500,18670000083,18670246583,246500
1089,10900246000,18680000083,18680246083,246000
1090,10910246083,18690000083,18690246166,246083
1091,10920246166,18700000083,18700246250,246167
1092,10930245083,18710000083,18710245166,245083
1093,10940245750,18720000083,18720245833,245750
1094,10950246125,18730000083,18730246208,246125
1095,10960247375,18740000083,18740247458,247375
1096,10970246000,18750000083,18750246083,246000
1097,10980245208,18760000083,18760245291,245208
1098,10990246458,18770000083,18770246541,246458
1099,11000243333,18780000083,18780243416,243333
1100,11010248666,18790000083,18790248750,248667
1101,11020252250,18800000083,18800252333,252250
1102,11030244750,18810000083,18810244833,244750
1103,11040244250,18820000083,18820244333,244250
1104,11050247833,18830000083,18830247916,247833
1105,11060245583,18840000083,18840245666,245583
1106,11070245958,18850000083,18850246041,245958
1107,11080244875,18860000083,18860244958,244875
1108,11090249916,18870000083,18870250000,249917
1109,11100245333,18880000083,18880245416,245333
1110,11110249208,18890000083,18890249291,249208
1111,11120249583,18900000083,18900249666,249583
1112,11130250833,18910000083,18910250916,250833
1113,11140250333,18920000083,18920250416,250333
1114,11150249833,18930000083,18930249916,249833
1115,11160249041,18940000083,18940249125,249042
1116,11170446875,18950000083,18950446958,446875
1117,11180316583,18960000083,18960316666,316583
1118,11190248416,18970000083,18970248500,248417
1119,11200241208,18980000083,18980241291,241208
1120,11210246541,18990000083,18990246625,246542
1121,11220248666,19000000083,19000248750,248667
1122,11230245541,19010000083,19010245625,245542
1123,11240249125,19020000083,19020249208,249125
1124,11250245708,19030000083,19030245791,245708
1125,11260246083,19040000083,19040246166,246083
1126,11270245583,19050000083,19050245666,245583
1127,11280246541,19060000083,19060246625,246542
1128,11290246333,19070000083,19070246416,246333
1129,11300245250,19080000083,19080245333,245250
1130,11310247666,19090000083,19090247750,247667
1131,11320246291,19100000083,19100246375,246292
1132,11330245791,19110000083,19110245875,245792
1133,11340246166,19120000083,19120246250,246167
1134,11350245666,19130000083,19130245750,245667
1135,11360249833,19140000083,19140249916,249833
1136,11370249041,19150000083,19150249125,249042
1137,11380245041,19160000083,19160245125,245042
1138,11390248333,19170000083,19170248416,248333
1139,11400242291,19180000083,19180242375,242292
1140,11410252291,19190000083,19190252375,252292
1141,11420254125,19200000083,19200254208,254125
1142,11430249250,19210000083,19210249333,249250
1143,11440582708,19220000083,19220582791,582708
1144,11450245333,19230000083,19230245416,245333
1145,11460247166,19240000083,19240247250,247167
1146,11470246083,19250000083,19250246166,246083
1147,11480247625,19260000083,19260247708,247625
1148,11490245666,19270000083,19270245750,245667
1149,11500245458,19280000083,19280245541,245458
1150,11510246125,19290000083,19290246208,246125
1151,11520245916,19300000083,19300246000,245917
1152,11530249208,19310000083,19310249291,249208
1153,11540246083,19320000083,19320246166,246083
1154,11550245583,19330000083,19330245666,245583
1155,11560246250,19340000083,19340246333,246250
1156,11570246041,19350000083,19350246125,246042
1157,11580244958,19360000083,19360245041,244958
1158,11590247958,19370000083,19370248041,247958
1159,11600241916,19380000083,19380242000,241917
1160,11610246666,19390000083,19390246750,246667
1161,11620245291,19400000083,19400245375,245292
1162,11630246541,19410000083,19410246625,246542
1163,11640248666,19420000083,19420248750,248667
1164,11650249333,19430000083,19430249416,249333
1165,11660248833,19440000083,19440248916,248833
1166,11670251250,19450000083,19450251333,251250
1167,11680250166,19460000083,19460250250,250167
1168,11690250250,19470000083,19470250333,250250
1169,11700237791,19480000083,19480237875,237792
1170,11710601291,19490000083,19490601375,601292
1171,11720245833,19500000083,19500245916,245833
1172,11730246208,19510000083,19510246291,246208
1173,11740245416,19520000083,19520245500,245417
1174,11750246083,19530000083,19530246166,246083
1175,11760246458,19540000083,19540246541,246458
1176,11770245666,19550000083,19550245750,245667
1177,11780249250,19560000083,19560249333,249250
1178,11790246125,19570000083,19570246208,246125
1179,11800243000,19580000083,19580243083,243000
1180,11810246875,19590000083,19590246958,246875
1181,11820245500,19600000083,19600245583,245500
1182,11830247333,19610000083,19610247416,247333
1183,11840245666,19620000083,19620245750,245667
1184,11850246625,19630000083,19630246708,246625
1185,11860246125,19640000083,19640246208,246125
1186,11870245916,19650000083,19650246000,245917
1187,11887817958,19660000083,19667818041,7817958
1188,11898651333,19670000083,19678651416,8651333
1189,11902782791,19680000083,19682782875,2782792
1190,11910249458,19690000083,19690249541,249458
1191,11920245750,19700000083,19700245833,245750
1192,11930246416,19710000083,19710246500,246417
1193,11940245333,19720000083,19720245416,245333
1194,11950245708,19730000083,19730245791,245708
1195,11960245500,19740000083,19740245583,245500
1196,11970246750,19750000083,19750246833,246750
1197,11980246250,19760000083,19760246333,246250
1198,11990245750,19770000083,19770245833,245750
1199,12000245833,19780000083,19780245916,245833
1200,12010245916,19790000083,19790246000,245917
1201,12020249791,19800000083,19800249875,249792
1202,12030249583,19810000083,19810249666,249583
1203,12040251125,19820000083,19820251208,251125
1204,12050250916,19830000083,19830251000,250917
1205,12060249541,19840000083,19840249625,249542
1206,12070249625,19850000083,19850249708,249625
1207,12080478375,19860000083,19860478458,478375
1208,12090320958,19870000083,19870321041,320958
1209,12100244916,19880000083,19880245000,244917
1210,12110247041,19890000083,19890247125,247042
1211,12120246833,19900000083,19900246916,246833
1212,12130246333,19910000083,19910246416,246333
1213,12140248750,19920000083,19920248833,248750
1214,12150245916,19930000083,19930246000,245917
1215,12160245708,19940000083,19940245791,245708
1216,12170245500,19950000083,19950245583,245500
1217,12180245291,19960000083,19960245375,245292
1218,12190245958,19970000083,19970246041,245958
1219,12200242833,19980000083,19980242916,242833
1220,12210245541,19990000083,19990245625,245542
1221,12220246208,20000000083,20000246291,246208
1222,12230246000,20010000083,20010246083,246000
1223,12240244916,20020000083,20020245000,244917
1224,12250245000,20030000083,20030245083,245000
1225,12260246833,20040000083,20040246916,246833
1226,12270245458,20050000083,20050245541,245458
1227,12280248458,20060000083,20060248541,248458
1228,12290249416,20070000083,20070249500,249417
1229,12300250375,20080000083,20080250458,250375
1230,12310250458,20090000083,20090250541,250458
1231,12320251125,20100000083,20100251208,251125
1232,12330249166,20110000083,20110249250,249167
1233,12340481708,20120000083,20120481791,481708
1234,12350302416,20130000083,20130302500,302417
1235,12360248833,20140000083,20140248916,248833
1236,12370245416,20150000083,20150245500,245417
1237,12380248708,20160000083,20160248791,248708
1238,12390245291,20170000083,20170245375,245292
1239,12400242166,20180000083,20180242250,242167
1240,12410246333,20190000083,20190246416,246333
1241,12420245833,20200000083,20200245916,245833
1242,12430246500,20210000083,20210246583,246500
1243,12440245708,20220000083,20220245791,245708
1244,12450249291,20230000083,20230249375,249292
1245,12460245875,20240000083,20240245958,245875
1246,12470246250,20250000083,20250246333,246250
1247,12480245458,20260000083,20260245541,245458
1248,12490246125,20270000083,20270246208,246125
1249,12500247375,20280000083,20280247458,247375
1250,12510247166,20290000083,20290247250,247167
1251,12520246666,20300000083,20300246750,246667
1252,12530246166,20310000083,20310246250,246167
1253,12540248000,20320000083,20320248083,248000
1254,12550249250,20330000083,20330249333,249250
1255,12560248458,20340000083,20340248541,248458
1256,12570250583,20350000083,20350250666,250583
1257,12580253291,20360000083,20360253375,253292
1258,12590248708,20370000083,20370248791,248708
1259,12600466375,20380000083,20380466458,466375
1260,12610318291,20390000083,20390318375,318292
1261,12620246916,20400000083,20400247000,246917
1262,12630248458,20410000083,20410248541,248458
1263,12640246208,20420000083,20420246291,246208
1264,12650246291,20430000083,20430246375,246292
1265,12660245791,20440000083,20440245875,245792
1266,12670245583,20450000083,20450245666,245583
1267,12680245958,20460000083,20460246041,245958
1268,12690247208,20470000083,20470247291,247208
1269,12700245250,20480000083,20480245333,245250
1270,12710246500,20490000083,20490246583,246500
1271,12720246291,20500000083,20500246375,246292
1272,12730246666,20510000083,20510246750,246667
1273,12740245583,20520000083,20520245666,245583
1274,12750248875,20530000083,20530248958,248875
1275,12760245750,20540000083,20540245833,245750
1276,12770244375,20550000083,20550244458,244375
1277,12780245333,20560000083,20560245416,245333
1278,12790246291,20570000083,20570246375,246292
1279,12800242583,20580000083,20580242666,242583
1280,12810252583,20590000083,20590252666,252583
1281,12820249750,20600000083,20600249833,249750
1282,12830249833,20610000083,20610249916,249833
1283,12840249916,20620000083,20620250000,249917
1284,12850584541,20630000083,20630584625,584542
1285,12860245416,20640000083,20640245500,245417
1286,12870247250,20650000083,20650247333,247250
1287,12880245583,20660000083,20660245666,245583
1288,12890246250,20670000083,20670246333,246250
1289,12900246333,20680000083,20680246416,246333
1290,12912788583,20690000083,20692788666,2788583
1291,12927694500,20700000083,20707694583,7694500
1292,12932350375,20710000083,20712350458,2350375
1293,12940244916,20720000083,20720245000,244917
1294,12950247333,20730000083,20730247416,247333
1295,12960246250,20740000083,20740246333,246250
1296,12970245750,20750000083,20750245833,245750
1297,12980246125,20760000083,20760246208,246125
1298,12990246500,20770000083,20770246583,246500
1299,13000243083,20780000083,20780243166,243083
1300,13010247833,20790000083,20790247916,247833
1301,13020245875,20800000083,20800245958,245875
1302,13030245958,20810000083,20810246041,245958
1303,13040245458,20820000083,20820245541,245458
1304,13050247000,20830000083,20830247083,247000
1305,13060245625,20840000083,20840245708,245625
1306,13070246000,20850000083,20850246083,246000
1307,13080248125,20860000083,20860248208,248125
1308,13090248500,20870000083,20870248583,248500
1309,13100250916,20880000083,20880251000,250917
1310,13110251000,20890000083,20890251083,251000
1311,13120251083,20900000083,20900251166,251083
1312,13130383583,20910000083,20910383666,383583
1313,13140390666,20920000083,20920390750,390667
1314,13150246083,20930000083,20930246166,246083
1315,13160247041,20940000083,20940247125,247042
1316,13170245375,20950000083,20950245458,245375
1317,13180248375,20960000083,20960248458,248375
1318,13190245833,20970000083,20970245916,245833
1319,13200242416,20980000083,20980242500,242417
1320,13210247166,20990000083,20990247250,247167
1321,13220247250,21000000083,21000247333,247250
1322,13230246458,21010000083,21010246541,246458
1323,13240248000,21020000083,21020248083,248000
1324,13250245750,21030000083,21030245833,245750
1325,13260245250,21040000083,21040245333,245250
1326,13270245333,21050000083,21050245416,245333
1327,13280246875,21060000083,21060246958,246875
1328,13290246375,21070000083,21070246458,246375
1329,13300653916,21080000083,21080654000,653917
1330,13310246541,21090000083,21090246625,246542
1331,13320247500,21100000083,21100247583,247500
1332,13330248458,21110000083,21110248541,248458
1333,13340248541,21120000083,21120248625,248542
1334,13350250375,21130000083,21130250458,250375
1335,13360250458,21140000083,21140250541,250458
1336,13370250250,21150000083,21150250333,250250
1337,13380249458,21160000083,21160249541,249458
1338,13390562208,21170000083,21170562291,562208
1339,13400244375,21180000083,21180244458,244375
1340,13410245916,21190000083,21190246000,245917
1341,13420247458,21200000083,21200247541,247458
1342,13430245500,21210000083,21210245583,245500
1343,13440246458,21220000083,21220246541,246458
1344,13450245666,21230000083,21230245750,245667
1345,13460245750,21240000083,21240245833,245750
1346,13470249916,21250000083,21250250000,249917
1347,13480246208,21260000083,21260246291,246208
1348,13490246000,21270000083,21270246083,246000
1349,13500245791,21280000083,21280245875,245792
1350,13510247625,21290000083,21290247708,247625
1351,13520245666,21300000083,21300245750,245667
1352,13530246333,21310000083,21310246416,246333
1353,13540245833,21320000083,21320245916,245833
1354,13550249416,21330000083,21330249500,249417
1355,13560250083,21340000083,21340250166,250083
1356,13570373541,21350000083,21350373625,373542
1357,13580249958,21360000083,21360250041,249958
1358,13590250333,21370000083,21370250416,250333
1359,13600605666,21380000083,21380605750,605667
1360,13610245541,21390000083,21390245625,245542
1361,13620245041,21400000083,21400245125,245042
1362,13630243958,21410000083,21410244041,243958
1363,13640247250,21420000083,21420247333,247250
1364,13650246166,21430000083,21430246250,246167
1365,13660247416,21440000083,21440247500,247417
1366,13670246625,21450000083,21450246708,246625
1367,13680245541,21460000083,21460245625,245542
1368,13690248833,21470000083,21470248916,248833
1369,13700250958,21480000083,21480251041,250958
1370,13710330958,21490000083,21490331041,330958
1371,13720253750,21500000083,21500253833,253750
1372,13730467625,21510000083,21510467708,467625
1373,13740316916,21520000083,21520317000,316917
1374,13750245250,21530000083,21530245333,245250
1375,13760247375,21540000083,21540247458,247375
1376,13770245708,21550000083,21550245791,245708
1377,13780249000,21560000083,21560249083,249000
1378,13790244708,21570000083,21570244791,244708
1379,13800247125,21580000083,21580247208,247125
1380,13810246625,21590000083,21590246708,246625
1381,13820244375,21600000083,21600244458,244375
1382,13830243583,21610000083,21610243666,243583
1383,13840243666,21620000083,21620243750,243667
1384,13850248708,21630000083,21630248791,248708
1385,13860246750,21640000083,21640246833,246750
1386,13870244791,21650000083,21650244875,244792
1387,13880244000,21660000083,21660244083,244000
1388,13890243208,21670000083,21670243291,243208
1389,13900245625,21680000083,21680245708,245625
1390,13910248041,21690000083,21690248125,248042
1391,13920246375,21700000083,21700246458,246375
1392,13930247333,21710000083,21710247416,247333
1393,13949121958,21720000083,21729122041,9121958
1394,13950945750,21730000083,21730945833,945750
1395,13960273250,21740000083,21740273333,273250
1396,13970350041,21750000083,21750350125,350042
1397,13980246583,21760000083,21760246666,246583
1398,13990245208,21770000083,21770245291,245208
1399,14000245583,21780000083,21780245666,245583
1400,14010245666,21790000083,21790245750,245667
1401,14020246333,21800000083,21800246416,246333
1402,14030244958,21810000083,21810245041,244958
1403,14040247375,21820000083,21820247458,247375
1404,14050253291,21830000083,21830253375,253292
1405,14060246958,21840000083,21840247041,246958
1406,14070245291,21850000083,21850245375,245292
1407,14080245958,21860000083,21860246041,245958
1408,14090246333,21870000083,21870246416,246333
1409,14100241750,21880000083,21880241833,241750
1410,14110254375,21890000083,21890254458,254375
1411,14120246291,21900000083,21900246375,246292
1412,14130244916,21910000083,21910245000,244917
1413,14140243250,21920000083,21920243333,243250
1414,14150244500,21930000083,21930244583,244500
1415,14160243708,21940000083,21940243791,243708
1416,14170247583,21950000083,21950247666,247583
1417,14180248250,21960000083,21960248333,248250
1418,14190250083,21970000083,21970250166,250083
1419,14200244625,21980000083,21980244708,244625
1420,14210250833,21990000083,21990250916,250833
1421,14220248875,22000000083,22000248958,248875
1422,14230541208,22010000083,22010541291,541208
1423,14240244083,22020000083,22020244166,244083
1424,14250246791,22030000083,22030246875,246792
1425,14260246583,22040000083,22040246666,246583
1426,14270247833,22050000083,22050247916,247833
1427,14280246458,22060000083,22060246541,246458
1428,14290245375,22070000083,22070245458,245375
1429,14300247500,22080000083,22080247583,247500
1430,14310245833,22090000083,22090245916,245833
1431,14320243000,22100000083,22100243083,243000
1432,14330246291,22110000083,22110246375,246292
1433,14340245791,22120000083,22120245875,245792
1434,14350245291,22130000083,22130245375,245292
1435,14360244791,22140000083,22140244875,244792
1436,14370244000,22150000083,22150244083,244000
1437,14380243500,22160000083,22160243583,243500
1438,14390246500,22170000083,22170246583,246500
1439,14400243666,22180000083,22180243750,243667
1440,14410244041,22190000083,22190244125,244042
1441,14420246458,22200000083,22200246541,246458
1442,14430245083,22210000083,22210245166,245083
1443,14440246041,22220000083,22220246125,246042
1444,14450248458,22230000083,22230248541,248458
1445,14460251750,22240000083,22240251833,251750
1446,14470250083,22250000083,22250250166,250083
1447,14480250166,22260000083,22260250250,250167
1448,14490249666,22270000083,22270249750,249667
1449,14500249166,22280000083,22280249250,249167
1450,14510279875,22290000083,22290279958,279875
1451,14520347916,22300000083,22300348000,347917
1452,14530250875,22310000083,22310250958,250875
1453,14540246875,22320000083,22320246958,246875
1454,14550246375,22330000083,22330246458,246375
1455,14560245000,22340000083,22340245083,245000
1456,14570246541,22350000083,22350246625,246542
1457,14580243125,22360000083,22360243208,243125
1458,14590244958,22370000083,22370245041,244958
1459,14600243875,22380000083,22380243958,243875
1460,14610244250,22390000083,22390244333,244250
1461,14620245791,22400000083,22400245875,245792
1462,14630244416,22410000083,22410244500,244417
1463,14640245958,22420000083,22420246041,245958
1464,14650250125,22430000083,22430250208,250125
1465,14660249041,22440000083,22440249125,249042
1466,14670249125,22450000083,22450249208,249125
1467,14680250958,22460000083,22460251041,250958
1468,14690249291,22470000083,22470249375,249292
1469,14700250250,22480000083,22480250333,250250
1470,14710443708,22490000083,22490443791,443708
1471,14720315166,22500000083,22500315250,315167
1472,14730244958,22510000083,22510245041,244958
1473,14740247666,22520000083,22520247750,247667
1474,14750243083,22530000083,22530243166,243083
1475,14760248416,22540000083,22540248500,248417
1476,14770246166,22550000083,22550246250,246167
1477,14780245666,22560000083,22560245750,245667
1478,14790244000,22570000083,22570244083,244000
1479,14800243500,22580000083,22580243583,243500
1480,14810243875,22590000083,22590243958,243875
1481,14820621958,22600000083,22600622041,621958
1482,14830242875,22610000083,22610242958,242875
1483,14840243833,22620000083,22620243916,243833
1484,14850243916,22630000083,22630244000,243917
1485,14860244291,22640000083,22640244375,244292
1486,14870247583,22650000083,22650247666,247583
1487,14880250875,22660000083,22660250958,250875
1488,14890250083,22670000083,22670250166,250083
1489,14900248708,22680000083,22680248791,248708
1490,14910250541,22690000083,22690250625,250542
1491,14920680250,22700000083,22700680333,680250
1492,14930244000,22710000083,22710244083,244000
1493,14940248750,22720000083,22720248833,248750
1494,14950245625,22730000083,22730245708,245625
1495,14960245708,22740000083,22740245791,245708
1496,14970242875,22750000083,22750242958,242875
1497,14980245291,22760000083,22760245375,245292
1498,14990250333,22770000083,22770250416,250333
1499,15000244000,22780000083,22780244083,244000
1500,15010244083,22790000083,22790244166,244083
1501,15020243875,22800000083,22800243958,243875
1502,15030242791,22810000083,22810242875,242792
1503,15040244041,22820000083,22820244125,244042
1504,15050242958,22830000083,22830243041,242958
1505,15060245958,22840000083,22840246041,245958
1506,15070246625,22850000083,22850246708,246625
1507,15080246125,22860000083,22860246208,246125
1508,15090245625,22870000083,22870245708,245625
1509,15100246291,22880000083,22880246375,246292
1510,15110247833,22890000083,22890247916,247833
1511,15120244708,22900000083,22900244791,244708
1512,15130247416,22910000083,22910247500,247417
1513,15140248958,22920000083,22920249041,248958
1514,15150249916,22930000083,22930250000,249917
1515,15160249708,22940000083,22940249791,249708
1516,15170247750,22950000083,22950247833,247750
1517,15180429541,22960000083,22960429625,429542
1518,15190473375,22970000083,22970473458,473375
1519,15200249750,22980000083,22980249833,249750
1520,15210244000,22990000083,22990244083,244000
1521,15220243208,23000000083,23000243291,243208
1522,15230243583,23010000083,23010243666,243583
1523,15240244833,23020000083,23020244916,244833
1524,15250243166,23030000083,23030243250,243167
1525,15260246458,23040000083,23040246541,246458
1526,15270624833,23050000083,23050624916,624833
1527,15280248958,23060000083,23060249041,248958
1528,15290248166,23070000083,23070248250,248167
1529,15300250583,23080000083,23080250666,250583
1530,15310251541,23090000083,23090251625,251542
1531,15320249875,23100000083,23100249958,249875
1532,15330250250,23110000083,23110250333,250250
1533,15340763375,23120000083,23120763458,763375
1534,15350244875,23130000083,23130244958,244875
1535,15360245833,23140000083,23140245916,245833
1536,15370246208,23150000083,23150246291,246208
1537,15380247458,23160000083,23160247541,247458
1538,15390243458,23170000083,23170243541,243458
1539,15400247041,23180000083,23180247125,247042
1540,15410245375,23190000083,23190245458,245375
1541,15420244291,23200000083,23200244375,244292
1542,15430242625,23210000083,23210242708,242625
1543,15440244166,23220000083,23220244250,244167
1544,15450243958,23230000083,23230244041,243958
1545,15460248416,23240000083,23240248500,248417
1546,15470242958,23250000083,23250243041,242958
1547,15480244208,23260000083,23260244291,244208
1548,15490243708,23270000083,23270243791,243708
1549,15500243500,23280000083,23280243583,243500
1550,15510249416,23290000083,23290249500,249417
1551,15520244833,23300000083,23300244916,244833
1552,15530243166,23310000083,23310243250,243167
1553,15540244416,23320000083,23320244500,244417
1554,15550243625,23330000083,23330243708,243625
1555,15560248083,23340000083,23340248166,248083
1556,15570251666,23350000083,23350251750,251667
1557,15580244458,23360000083,23360244541,244458
1558,15590243958,23370000083,23370244041,243958
1559,15600243458,23380000083,23380243541,243458
1560,15610246458,23390000083,23390246541,246458
1561,15620245666,23400000083,23400245750,245667
1562,15630248083,23410000083,23410248166,248083
1563,15640249041,23420000083,23420249125,249042
1564,15650248833,23430000083,23430248916,248833
1565,15660250958,23440000083,23440251041,250958
1566,15670249291,23450000083,23450249375,249292
1567,15680248500,23460000083,23460248583,248500
1568,15690280666,23470000083,23470280750,280667
1569,15700340541,23480000083,23480340625,340542
1570,15710245833,23490000083,23490245916,245833
1571,15720246500,23500000083,23500246583,246500
1572,15730246000,23510000083,23510246083,246000
1573,15740244333,23520000083,23520244416,244333
1574,15750245583,23530000083,23530245666,245583
1575,15760244208,23540000083,23540244291,244208
1576,15770243416,23550000083,23550243500,243417
1577,15780243500,23560000083,23560243583,243500
1578,15790243291,23570000083,23570243375,243292
1579,15800243666,23580000083,23580243750,243667
1580,15810246375,23590000083,23590246458,246375
1581,15820251125,23600000083,23600251208,251125
1582,15830247125,23610000083,23610247208,247125
1583,15840248375,23620000083,23620248458,248375
1584,15850250500,23630000083,23630250583,250500
1585,15860250000,23640000083,23640250083,250000
1586,15870249500,23650000083,23650249583,249500
1587,15880249875,23660000083,23660249958,249875
1588,15890604333,23670000083,23670604416,604333
1589,15900244500,23680000083,23680244583,244500
1590,15910243125,23690000083,23690243208,243125
1591,15920246125,23700000083,23700246208,246125
1592,15930246791,23710000083,23710246875,246792
1593,15940246875,23720000083,23720246958,246875
1594,15950244625,23730000083,23730244708,244625
1595,15960244416,23740000083,23740244500,244417
1596,15970243041,23750000083,23750243125,243042
1597,15980243708,23760000083,23760243791,243708
1598,15990243500,23770000083,23770243583,243500
1599,16000246500,23780000083,23780246583,246500
1600,16010248333,23790000083,23790248416,248333
1601,16020249583,23800000083,23800249666,249583
1602,16030247333,23810000083,23810247416,247333
1603,16040490375,23820000083,23820490458,490375
1604,16050289791,23830000083,23830289875,289792
1605,16060246125,23840000083,23840246208,246125
1606,16070250875,23850000083,23850250958,250875
1607,16080245416,23860000083,23860245500,245417
1608,16090245208,23870000083,23870245291,245208
1609,16100245875,23880000083,23880245958,245875
1610,16110256458,23890000083,23890256541,256458
1611,16120247208,23900000083,23900247291,247208
1612,16130246125,23910000083,23910246208,246125
1613,16140246791,23920000083,23920246875,246792
1614,16150243958,23930000083,23930244041,243958
1615,16160244916,23940000083,23940245000,244917
1616,16170243833,23950000083,23950243916,243833
1617,16180244791,23960000083,23960244875,244792
1618,16190243708,23970000083,23970243791,243708
1619,16200243791,23980000083,23980243875,243792
1620,16210245625,23990000083,23990245708,245625
1621,16220246000,24000000083,24000246083,246000
1622,16230244625,24010000083,24010244708,244625
1623,16240249375,24020000083,24020249458,249375
1624,16250248291,24030000083,24030248375,248292
1625,16260249250,24040000083,24040249333,249250
1626,16270249916,24050000083,24050250000,249917
1627,16280250583,24060000083,24060250666,250583
1628,16290250083,24070000083,24070250166,250083
1629,16300444125,24080000083,24080444208,444125
1630,16310313250,24090000083,24090313333,313250
1631,16320246250,24100000083,24100246333,246250
1632,16330246625,24110000083,24110246708,246625
1633,16340246416,24120000083,24120246500,246417
1634,16350249416,24130000083,24130249500,249417
1635,16360246875,24140000083,24140246958,246875
1636,16370245791,24150000083,24150245875,245792
1637,16380245875,24160000083,24160245958,245875
1638,16390246250,24170000083,24170246333,246250
1639,16400246625,24180000083,24180246708,246625
1640,16410246708,24190000083,24190246791,246708
1641,16420250000,24200000083,24200250083,250000
1642,16430245125,24210000083,24210245208,245125
1643,16440245500,24220000083,24220245583,245500
1644,16450245875,24230000083,24230245958,245875
1645,16460247125,24240000083,24240247208,247125
1646,16470246916,24250000083,24250247000,246917
1647,16480245541,24260000083,24260245625,245542
1648,16490246208,24270000083,24270246291,246208
1649,16500247750,24280000083,24280247833,247750
1650,16510246083,24290000083,24290246166,246083
1651,16520249666,24300000083,24300249750,249667
1652,16530247125,24310000083,24310247208,247125
1653,16540248375,24320000083,24320248458,248375
1654,16550481500,24330000083,24330481583,481500
1655,16560322916,24340000083,24340323000,322917
1656,16570246875,24350000083,24350246958,246875
1657,16580246375,24360000083,24360246458,246375
1658,16590245583,24370000083,24370245666,245583
1659,16600246250,24380000083,24380246333,246250
1660,16610255083,24390000083,24390255166,255083
1661,16620246125,24400000083,24400246208,246125
1662,16630249708,24410000083,24410249791,249708
1663,16640246291,24420000083,24420246375,246292
1664,16650246083,24430000083,24430246166,246083
1665,16660246458,24440000083,24440246541,246458
1666,16670254708,24450000083,24450254791,254708
1667,16680245750,24460000083,24460245833,245750
1668,16690248458,24470000083,24470248541,248458
1669,16700246500,24480000083,24480246583,246500
1670,16710246291,24490000083,24490246375,246292
1671,16720245500,24500000083,24500245583,245500
1672,16730246750,24510000083,24510246833,246750
1673,16740251791,24520000083,24520251875,251792
1674,16750251583,24530000083,24530251666,251583
1675,16760249916,24540000083,24540250000,249917
1676,16770248541,24550000083,24550248625,248542
1677,16780527458,24560000083,24560527541,527458
1678,16790365958,24570000083,24570366041,365958
1679,16800245583,24580000083,24580245666,245583
1680,16810248291,24590000083,24590248375,248292
1681,16820245458,24600000083,24600245541,245458
1682,16830273541,24610000083,24610273625,273542
1683,16840253791,24620000083,24620253875,253792
1684,16850245125,24630000083,24630245208,245125
1685,16860249875,24640000083,24640249958,249875
1686,16870245291,24650000083,24650245375,245292
1687,16880248583,24660000083,24660248666,248583
1688,16890245458,24670000083,24670245541,245458
1689,16900246708,24680000083,24680246791,246708
1690,16910246500,24690000083,24690246583,246500
1691,16920246583,24700000083,24700246666,246583
1692,16930274958,24710000083,24710275041,274958
1693,16940247041,24720000083,24720247125,247042
1694,16950244500,24730000083,24730244583,244500
1695,16960247500,24740000083,24740247583,247500
1696,16970246125,24750000083,24750246208,246125
1697,16980250000,24760000083,24760250083,250000
1698,16990250375,24770000083,24770250458,250375
1699,17000250750,24780000083,24780250833,250750
1700,17010250541,24790000083,24790250625,250542
1701,17020250625,24800000083,24800250708,250625
1702,17030356000,24810000083,24810356083,356000
1703,17040571625,24820000083,24820571708,571625
1704,17050245625,24830000083,24830245708,245625
1705,17060250958,24840000083,24840251041,250958
1706,17070245791,24850000083,24850245875,245792
1707,17080245000,24860000083,24860245083,245000
1708,17090246250,24870000083,24870246333,246250
1709,17100247791,24880000083,24880247875,247792
1710,17110246708,24890000083,24890246791,246708
1711,17120249125,24900000083,24900249208,249125
1712,17130245416,24910000083,24910245500,245417
1713,17140246375,24920000083,24920246458,246375
1714,17150242083,24930000083,24930242166,242083
1715,17160247708,24940000083,24940247791,247708
1716,17170246625,24950000083,24950246708,246625
1717,17180245250,24960000083,24960245333,245250
1718,17190245333,24970000083,24970245416,245333
1719,17200245125,24980000083,24980245208,245125
1720,17210247833,24990000083,24990247916,247833
1721,17220249083,25000000083,25000249166,249083
1722,17230247708,25010000083,25010247791,247708
1723,17240250416,25020000083,25020250500,250417
1724,17250250208,25030000083,25030250291,250208
1725,17260498791,25040000083,25040498875,498792
1726,17270250375,25050000083,25050250458,250375
1727,17280476208,25060000083,25060476291,476208
1728,17290319958,25070000083,25070320041,319958
1729,17300245666,25080000083,25080245750,245667
1730,17310246333,25090000083,25090246416,246333
